DATE,vwretd
2023-05-19,-0.001860
2023-05-22,0.001904
2023-05-23,-0.010454
2023-05-24,-0.008000
2023-05-25,0.004950
2023-05-26,0.012609
2023-05-30,-0.000231
2023-05-31,-0.005725
2023-06-01,0.010187
2023-06-02,0.016243
2023-06-05,-0.002797
2023-06-06,0.005198
2023-06-07,-0.002027
2023-06-08,0.005210
2023-06-09,0.000099
2023-06-12,0.008520
2023-06-13,0.007513
2023-06-14,0.000057
2023-06-15,0.011708
2023-06-16,-0.003787
2023-06-20,-0.005432
2023-06-21,-0.004712
2023-06-22,0.001811
2023-06-23,-0.008474
2023-06-26,-0.002689
2023-06-27,0.011635
2023-06-28,0.000529
2023-06-29,0.004747
2023-06-30,0.011089
2023-07-03,0.002106
2023-07-05,-0.003315
2023-07-06,-0.009671
2023-07-07,0.000005
2023-07-10,0.004152
2023-07-11,0.007743
2023-07-12,0.007995
2023-07-13,0.009335
2023-07-14,-0.002946
2023-07-17,0.004498
2023-07-18,0.007299
2023-07-19,0.002571
2023-07-20,-0.007185
2023-07-21,0.000069
2023-07-24,0.003274
2023-07-25,0.002308
2023-07-26,0.000800
2023-07-27,-0.007486
2023-07-28,0.010607
2023-07-31,0.003173
2023-08-01,-0.003671
2023-08-02,-0.014385
2023-08-03,-0.002370
2023-08-04,-0.004195
2023-08-07,0.007546
2023-08-08,-0.004756
2023-08-09,-0.006457
2023-08-10,0.000093
2023-08-11,-0.000907
2023-08-14,0.004055
2023-08-15,-0.011781
2023-08-16,-0.007890
2023-08-17,-0.008395
2023-08-18,0.000602
2023-08-21,0.005540
2023-08-22,-0.001892
2023-08-23,0.011033
2023-08-24,-0.012548
2023-08-25,0.007025
2023-08-28,0.007093
2023-08-29,0.013164
2023-08-30,0.003824
2023-08-31,-0.001065
2023-09-01,0.002776
2023-09-05,-0.006126
2023-09-06,-0.006391
2023-09-07,-0.003838
2023-09-08,0.001012
2023-09-11,0.006483
2023-09-12,-0.004766
2023-09-13,0.000004
2023-09-14,0.008997
2023-09-15,-0.010526
2023-09-18,-0.000426
2023-09-19,-0.002634
2023-09-20,-0.008244
2023-09-21,-0.016904
2023-09-22,-0.001881
2023-09-25,0.003394
2023-09-26,-0.014143
2023-09-27,0.001060
2023-09-28,0.006628
2023-09-29,-0.002634
2023-10-02,-0.003498
2023-10-03,-0.014349
2023-10-04,0.007074
2023-10-05,-0.000735
2023-10-06,0.011482
2023-10-09,0.006119
2023-10-10,0.006470
2023-10-11,0.003842
2023-10-12,-0.008455
2023-10-13,-0.005077
2023-10-16,0.010957
2023-10-17,0.001091
2023-10-18,-0.014619
2023-10-19,-0.009180
2023-10-20,-0.012192
2023-10-23,-0.002426
2023-10-24,0.006949
2023-10-25,-0.014673
2023-10-26,-0.009124
2023-10-27,-0.005494
2023-10-30,0.010716
2023-10-31,0.006298
2023-11-01,0.009644
2023-11-02,0.020161
2023-11-03,0.011696
2023-11-06,-0.000779
2023-11-07,0.002356
2023-11-08,-0.000410
2023-11-09,-0.008443
2023-11-10,0.013967
2023-11-13,-0.000330
2023-11-14,0.022835
2023-11-15,0.001954
2023-11-16,-0.001165
2023-11-17,0.003330
2023-11-20,0.007017
2023-11-21,-0.002976
2023-11-22,0.004067
2023-11-24,0.001708
2023-11-27,-0.001845
2023-11-28,0.000919
2023-11-29,0.001088
2023-11-30,0.003964
2023-12-01,0.009185
2023-12-04,-0.003910
2023-12-05,-0.002314
2023-12-06,-0.003536
2023-12-07,0.007286
2023-12-08,0.004188
2023-12-11,0.003614
2023-12-12,0.003096
2023-12-13,0.016198
2023-12-14,0.006922
2023-12-15,-0.001601
2023-12-18,0.003845
2023-12-19,0.007719
2023-12-20,-0.014790
2023-12-21,0.011208
2023-12-22,0.002440
2023-12-26,0.005218
2023-12-27,0.001995
2023-12-28,-0.000108
2023-12-29,-0.004045
